Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,3896.090088,3958.719971,3806.330078,3810.75,3810.75,0
2021-12-02,3758.199951,3838.639893,3742.540039,3810.820068,3810.820068,0
2021-12-03,3874.52002,3902.860107,3762.070068,3804.540039,3804.540039,0
2021-12-06,3797.590088,3814.330078,3687.870117,3800.070068,3800.070068,0
2021-12-07,3892.320068,4002.159912,3892.320068,3988.75,3988.75,0
2021-12-08,3954.26001,3973.419922,3928.159912,3964.439941,3964.439941,0
2021-12-09,3936.340088,3981.939941,3877.080078,3879.52002,3879.52002,0
2021-12-10,3952.399902,3967.97998,3871.889893,3914.669922,3914.669922,0
2021-12-13,3931.030029,3936.709961,3811.050049,3814.429932,3814.429932,0
2021-12-14,3768.060059,3814.620117,3746.439941,3794.409912,3794.409912,0
2021-12-15,3805.409912,3939.860107,3757.280029,3934.459961,3934.459961,0
2021-12-16,3961.550049,3961.98999,3748.129883,3766.320068,3766.320068,0
2021-12-17,3733.659912,3814.830078,3721.169922,3761.040039,3761.040039,0
2021-12-20,3707.399902,3755.370117,3689.379883,3732.389893,3732.389893,0
2021-12-21,3818.570068,3861.77002,3760.060059,3857.300049,3857.300049,0
2021-12-22,3836.540039,3892.77002,3817.219971,3891.919922,3891.919922,0
2021-12-23,3906.820068,3955.540039,3906.820068,3932.389893,3932.389893,0
2021-12-27,3945.98999,4040.629883,3945.98999,4039.51001,4039.51001,0
2021-12-28,4052.830078,4054.98999,3977.719971,3992.189941,3992.189941,0
2021-12-29,3995.459961,4023.98999,3979.189941,3999.350098,3999.350098,0
2021-12-30,3996.439941,4008.689941,3945.76001,3952.040039,3952.040039,0
2021-12-31,3960.459961,3987.550049,3944.820068,3946.169922,3946.169922,0
2022-01-03,3974.310059,4027.899902,3961.290039,4027.219971,4027.219971,0
2022-01-04,4045.370117,4068.149902,3918.409912,4009,4009,0
2022-01-05,3988.600098,4020.5,3876.840088,3879.870117,3879.870117,0
2022-01-06,3872.399902,3926.98999,3839.080078,3909.040039,3909.040039,0
2022-01-07,3912.189941,3917.820068,3786.429932,3796.320068,3796.320068,0
2022-01-10,3738.189941,3810.300049,3676.77002,3805.389893,3805.389893,0
2022-01-11,3785.580078,3879,3767.820068,3875.439941,3875.439941,0
2022-01-12,3915.610107,3937.959961,3866.149902,3901.209961,3901.209961,0
2022-01-13,3971.169922,3992.22998,3801.429932,3811.840088,3811.840088,0
2022-01-14,3783.100098,3903.050049,3783.100098,3900.610107,3900.610107,0
2022-01-18,3840.780029,3840.949951,3720.159912,3727.23999,3727.23999,0
2022-01-19,3763.25,3777.899902,3610.47998,3612.189941,3612.189941,0
2022-01-20,3638.149902,3666.620117,3493.100098,3494.75,3494.75,0
2022-01-21,3466.189941,3567.100098,3429.879883,3434.790039,3434.790039,0
2022-01-24,3363.399902,3483.48999,3257.459961,3479.949951,3479.949951,0
2022-01-25,3387.939941,3432.209961,3335.699951,3350.850098,3350.850098,0
2022-01-26,3447.310059,3540.52002,3357.110107,3407,3407,0
2022-01-27,3422.909912,3422.909912,3236.199951,3244,3244,0
2022-01-28,3237.48999,3304.169922,3147.47998,3303.399902,3303.399902,0
2022-01-31,3332.129883,3484.709961,3304.879883,3483.209961,3483.209961,0
2022-02-01,3504.659912,3515.47998,3422.360107,3510.860107,3510.860107,0
2022-02-02,3578.419922,3601.219971,3526.959961,3597.169922,3597.169922,0
2022-02-03,3510.25,3559.199951,3425.189941,3432.550049,3432.550049,0
2022-02-04,3420.429932,3481.659912,3374.5,3453.070068,3453.070068,0
2022-02-07,3470.48999,3507.530029,3440.25,3452.330078,3452.330078,0
2022-02-08,3443.199951,3545.129883,3433.850098,3535.129883,3535.129883,0
2022-02-09,3590.699951,3655.280029,3543.719971,3653.719971,3653.719971,0
2022-02-10,3569.149902,3674.370117,3520.52002,3536.100098,3536.100098,0
2022-02-11,3552.72998,3568.830078,3341.780029,3365.25,3365.25,0
2022-02-14,3376.120117,3433.080078,3324.550049,3370.199951,3370.199951,0
2022-02-15,3439.100098,3559.77002,3433,3554.449951,3554.449951,0
2022-02-16,3511.209961,3567,3480.870117,3555.689941,3555.689941,0
2022-02-17,3509.090088,3512.040039,3420.850098,3422.600098,3422.600098,0
2022-02-18,3429.419922,3432.379883,3336,3384.300049,3384.300049,0
2022-02-22,3347.219971,3436.280029,3307.310059,3356.070068,3356.070068,0
2022-02-23,3402.830078,3430.090088,3273.060059,3277.800049,3277.800049,0
2022-02-24,3156.840088,3404.209961,3152.679932,3399.159912,3399.159912,0
2022-02-25,3390.959961,3454.919922,3351.929932,3452.669922,3452.669922,0
2022-02-28,3415.399902,3460.800049,3364.080078,3429.530029,3429.530029,0
2022-03-01,3419.52002,3435.080078,3274.310059,3304.850098,3304.850098,0
2022-03-02,3335.580078,3436.070068,3330.620117,3416.159912,3416.159912,0
2022-03-03,3424.02002,3425.590088,3322.699951,3339.76001,3339.76001,0
2022-03-04,3314.939941,3337.73999,3220.409912,3258.919922,3258.919922,0
2022-03-07,3273.070068,3285.679932,3097.76001,3098.929932,3098.929932,0
2022-03-08,3110.169922,3268.47998,3067.52002,3156.870117,3156.870117,0
2022-03-09,3261.219971,3303.629883,3223.399902,3282.179932,3282.179932,0
2022-03-10,3222.330078,3223.330078,3151.620117,3211.070068,3211.070068,0
2022-03-11,3259.72998,3266.340088,3139.610107,3144.149902,3144.149902,0
2022-03-14,3140.22998,3150.030029,3030.070068,3047.5,3047.5,0
2022-03-15,3073.77002,3186.600098,3057.77002,3180.23999,3180.23999,0
2022-03-16,3232.97998,3340.850098,3202.370117,3340.070068,3340.070068,0
2022-03-17,3298.469971,3365.129883,3280.659912,3364.550049,3364.550049,0
2022-03-18,3338,3443.679932,3324.719971,3432.300049,3432.300049,0
2022-03-21,3413.659912,3450.459961,3365.25,3423.23999,3423.23999,0
2022-03-22,3421.939941,3485.22998,3417.110107,3445.850098,3445.850098,0
2022-03-23,3411.679932,3457.25,3359.379883,3360.320068,3360.320068,0
2022-03-24,3398.01001,3533.580078,3384.300049,3532.719971,3532.719971,0
2022-03-25,3525.959961,3535.409912,3466.98999,3525.340088,3525.340088,0
2022-03-28,3501.790039,3548.540039,3450.939941,3547.169922,3547.169922,0
2022-03-29,3601.370117,3633.139893,3557.659912,3625.580078,3625.580078,0
2022-03-30,3605.26001,3611.199951,3493.689941,3508.620117,3508.620117,0
2022-03-31,3503.73999,3523.699951,3427.469971,3429,3429,0
2022-04-01,3454.070068,3455.800049,3317.879883,3366.639893,3366.639893,0
2022-04-04,3380.610107,3428.659912,3368.350098,3424.949951,3424.949951,0
2022-04-05,3396.449951,3400.590088,3264.379883,3269.820068,3269.820068,0
2022-04-06,3197.98999,3246.879883,3164.98999,3193.959961,3193.959961,0
2022-04-07,3188.899902,3226.790039,3134.370117,3197.439941,3197.439941,0
2022-04-08,3164.939941,3173.530029,3116.669922,3120.159912,3120.159912,0
2022-04-11,3067.97998,3099.419922,3052.139893,3055.090088,3055.090088,0
2022-04-12,3124.320068,3145.75,3035.939941,3047.469971,3047.469971,0
2022-04-13,3065.25,3136.639893,3053.639893,3119.320068,3119.320068,0
2022-04-14,3131.419922,3132.610107,3026.77002,3028.219971,3028.219971,0
2022-04-18,3017.959961,3110.030029,3017.959961,3085.189941,3085.189941,0
2022-04-19,3073.320068,3157.52002,3057.429932,3153.22998,3153.22998,0
